,Stock,close,14 period RSI,MACD,SIGNAL,14 period STOCH %K,MFV,14 period ATR,MOM,14 period MFI,ROC,OBV,20 period CCI,14 period EMV,VIm,VIp,ema50,ema21,ema15,ema5,normVol
2022-12-13,AAPL,145.47000122070312,49.693142854154644,-0.809451200085249,-0.5283270392031454,46.23838016951055,1979145919.235957,4.235715593610491,4.3000030517578125,61.48526443637704,-1.782458563749358,161823900.0,-2.342037271589585,-0.007531567995145844,0.937942549776316,0.9166944995813484,0.9751179702399569,0.9933369720536674,0.9980975437757699,1.0052667723535678,1.2569237990584936
2022-12-14,AAPL,143.2100067138672,46.263487284788184,-0.876583691535302,-0.5979783696695767,29.395670806941354,1958199159.6478887,4.450715201241629,-4.8199920654296875,54.30129340332371,-0.7003151423430652,79532700.0,-66.57524254345786,-0.02861122069986955,1.016690628666388,0.8326108000663148,0.9607229288425093,0.9788878054056441,0.9837329901371892,0.9913593748019882,1.0833317762834638
2022-12-15,AAPL,136.5,37.899903667754856,-1.45446200598235,-0.7692750969321315,3.156489187164581,1875384444.8598323,4.681429181780134,-11.80999755859375,51.3731885758737,-3.3080670323141095,-19399200.0,-174.98959403254992,-0.04018677571882553,1.0569117369733403,0.794323936087241,0.91722509025624,0.9358718782977139,0.9415551600750002,0.9536661698062664,1.2399087171000318
2022-12-16,AAPL,134.50999450683594,35.83105089069147,-2.049387482499725,-1.0252975740456503,4.5375140693293945,1778963384.067932,4.623572213309152,-13.300003051757812,47.82070692414134,-9.133286755354492,-179556100.0,-199.8433178901211,-0.03577039964981965,1.109840868277518,0.8218752961354937,0.905560487083877,0.9254997200981944,0.932314193104895,0.9492933177916767,1.718712981255218
2022-12-19,AAPL,132.3699951171875,33.7005924167856,-2.662854545241686,-1.3528089682848574,5.357083078695685,1742448867.5211468,4.58214351109096,-14.260009765625,48.198713562086326,-10.747759897378957,-259148700.0,-211.8640845973485,-0.0349898681413166,1.120498747066876,0.8299298190947721,0.8930596598892557,0.9144842360432602,0.9225566552153407,0.9445505212635937,0.8754237936470048
2022-12-20,AAPL,132.3000030517578,33.630161664672414,-3.118728624743426,-1.7059928995765716,11.459837384688388,1776095411.371538,4.238572256905692,-10.610000610351562,39.92241401017105,-10.493197187617556,-336581500.0,-194.4213845298383,-0.05099497635801464,1.2290191048538832,0.7886753270263341,0.8944715711550302,0.9175875970694124,0.926884388240381,0.9529370464019413,0.8732571470537316
2022-12-21,AAPL,135.4499969482422,39.734506949529376,-3.189072295006781,-2.0026087786626134,26.438411228379756,1804455823.8251226,4.380714416503906,-5.4900054931640625,40.31313368875248,-7.6246385884699635,-250653500.0,-121.65036013907536,-0.04833409855603289,1.1628893721654119,0.736018229935738,0.9172836563176472,0.9420282441370774,0.9521934608619377,0.9796054665455621,0.9740853154430889
2022-12-22,AAPL,132.22999572753906,36.08124469622853,-3.464708347206482,-2.295028692371387,11.126944715727944,1797145590.746819,4.558570861816406,-10.419998168945312,40.14623235579256,-7.473240263726877,-328505600.0,-138.75064844286283,-0.05483887900494979,1.1649953006653664,0.7138828458625412,0.8973166762636253,0.9230055142509753,0.9339432922102957,0.963331101783825,0.9001590498764553
2022-12-23,AAPL,131.86000061035156,35.67535690564253,-3.6706939433527452,-2.570161742567659,10.919827942720628,1835250991.5426915,4.389285496303013,-10.300003051757812,34.2755750565011,-6.442458971028872,-392320500.0,-129.64592271653666,-0.06731920350509417,1.2537021499125816,0.6901544427909605,0.8966555820550134,0.9237642240598111,0.9356132456637352,0.9669796856138164,0.771565314860009
2022-12-27,AAPL,130.02999877929688,33.65856851298902,-3.9362304517183873,-2.843375484397805,6.164694393382353,1833455063.2736833,4.229285103934152,-14.460006713867188,34.35000053234167,-8.846824856049658,-461328300.0,-124.25670170505364,-0.04783136966077418,1.2116196687649115,0.7203175148039396,0.886223765208215,0.9146463760953865,0.9274121463023774,0.9609977734705051,0.8580398992092224
2022-12-28,AAPL,126.04000091552734,29.714325176251194,-4.4177049764455205,-3.1582413828073483,0.7053866377952631,1753646268.980948,4.357142312186105,-19.43000030517578,34.12804092687996,-11.339337599411287,-546766700.0,-130.65380086252318,-0.044699645555999805,1.1472130631259934,0.7132786876839419,0.8614111385230178,0.8911746595876389,0.9050510769154464,0.9422654157189232,1.0514135409531093
2022-12-29,AAPL,129.61000061035156,36.84537423250273,-4.459798090232141,-3.418552724292307,15.518664317699404,1781450309.2895093,4.489998953683036,-13.600006103515625,34.50794971144512,-10.29829352696404,-471063000.0,-100.24474376144921,-0.04473905637577271,1.129653373440865,0.7095131022683799,0.8877980742021077,0.9199115627560492,0.9350066505595723,0.9739941562944219,0.942357495372722
2022-12-30,AAPL,129.92999267578125,37.45788661353565,-4.41642668310493,-3.618127516054832,16.84643230811359,1857261481.3701267,4.336426326206753,-6.57000732421875,27.982060285870887,-10.682620756526287,-394028800.0,-92.54366617700278,-0.04976348827284815,1.176742160136437,0.6975786116455209,0.8919140827525549,0.9254561943893347,0.9412485466408399,0.9802546937515726,0.9655302622553444
2023-01-03,AAPL,125.06999969482422,32.329407746866536,-4.719808334883879,-3.8384636798206415,3.488377594659188,1775130901.1730094,4.57142584664481,-9.439994812011719,21.197288069599892,-12.666717525742879,-506146300.0,-108.03006608670762,-0.05312900438637714,1.136093936022482,0.65968731623132,0.8609403795870945,0.8952820144927546,0.9117525544103322,0.9525442896493211,1.3163470904688643
2023-01-04,AAPL,126.36000061035156,34.87806624800292,-4.800807466692731,-4.03093243719506,9.737669659849175,1749740899.428905,4.41856929234096,-6.0099945068359375,13.093595900939832,-7.428570981427426,-417032700.0,-101.22541667234817,-0.07389155319281,1.265276494768818,0.6110569540867107,0.8720465051194738,0.908459031090803,0.9260239742848034,0.9684429562977053,1.038257780232669
2023-01-05,AAPL,125.0199966430664,33.46799170584529,-4.916453171720207,-4.208036584100089,4.8213172927124806,1682764841.0728018,4.240711757114956,-7.280006408691406,13.225917698195516,-7.055236228774985,-497995400.0,-102.46472000266495,-0.06024527527023842,1.2356411291048017,0.6412326806087071,0.865126392771861,0.9029778043625936,0.9213508573304632,0.9648994368062626,0.9522925019565164
2023-01-06,AAPL,129.6199951171875,42.11891781876919,-4.584079379470296,-4.28324514317413,40.43025723745649,1748743409.67583,4.1135678972516745,-5.8300018310546875,20.491804948787774,-2.0775100864553315,-410240700.0,-68.40867019667365,-0.03361261007775095,1.1392606144589008,0.7459626703831128,0.8987740505943929,0.938924855650543,0.9581094218094249,1.0003350149167716,1.0266742501457624
2023-01-09,AAPL,130.14999389648438,43.037926522502275,-4.229153236430648,-4.272426761825434,47.31009506564056,1688410107.8547475,4.104282924107143,-2.0800018310546875,28.538726580637544,-1.6251013648369461,-339449900.0,-29.435041537270042,-0.013554392217235308,1.008353435858869,0.8677340125172079,0.9041786818795118,0.9452231206083035,0.964468586961601,1.003684991046745,0.8526196880892274
2023-01-10,AAPL,130.72999572753906,44.084227166541936,-3.8566137676239123,-4.18926416298513,51.89871736834163,1730736298.5653505,4.051426478794643,-1.1300048828125,28.987417738807082,-3.4846816737151496,-275553700.0,-39.81795244839775,-0.011973067454737243,1.0031734907995264,0.8772916442483589,0.9098458226733745,0.9516226228658994,0.9707880523362289,1.0067889558358187,0.8003144264629366
2023-01-11,AAPL,133.49000549316406,48.89484999442556,-3.300616381783925,-4.011534606744889,73.7342387203863,1799284758.9203565,4.029282706124442,3.4600067138671875,35.59686927486844,0.9528925405255703,-206094800.0,4.615485551199926,0.0004632652294985932,0.9287360460149807,0.9434497927037453,0.93034907816501,0.9729645436327682,0.991859974979353,1.0232617537054833,0.8892574562617831
2023-01-12,AAPL,133.41000366210938,48.763889800687835,-2.833773944850549,-3.775982474366021,88.93172315649879,1827634446.0039175,3.9085682460239957,7.370002746582031,34.63924008324071,1.1754914641158667,-277474400.0,32.270560124746744,-0.007929253033100783,0.9861110607627672,0.9155700564982779,0.9310733896782347,0.9736036883144448,0.9918430911865287,1.0188027768709196,0.927160356554355
2023-01-13,AAPL,134.75999450683594,51.14197639808064,-2.3280289032881285,-3.4863917601504424,98.51159384084302,1879769434.7821357,3.7735682896205356,5.149993896484375,40.84560597464462,3.6376188356099277,-219664700.0,70.64215891304916,0.0030280520925917917,0.9473782184143092,0.9799355277356089,0.9415937519387938,0.9841958225974863,1.0017541323922516,1.0241429883016517,0.7834241917674571
2023-01-17,AAPL,135.94000244140625,53.18726373225222,-1.81112797961066,-3.151339004042486,89.7104318052829,1889034615.4024367,3.8007104056222096,6.010009765625,46.976010882078526,7.85465047125312,-156018100.0,130.83089542000067,0.015966577644841214,0.8629955204324886,1.0389024959229083,0.9507739207348939,0.9931382061528216,1.0098172460371897,1.0274408685875989,0.8827506506031719
2023-01-18,AAPL,135.2100067138672,51.74415256706104,-1.4437422657683499,-2.809819656387659,76.45433987784517,1826368324.0108614,3.832139151436942,10.140007019042969,53.59579688529688,4.320658959296671,-225690900.0,140.36600490600307,0.02272742651578336,0.8290770798545962,1.0808945555507206,0.9466768958803305,0.988352928110833,1.00410037210646,1.0182030930717123,0.9717845231066642
2023-01-19,AAPL,135.27000427246094,51.859763339564054,-1.1346654224340682,-2.474788809596941,76.8698353657248,1838588529.3379107,3.6407105582101003,8.910003662109375,54.78462676010086,4.109914490647899,-167410500.0,102.23233458697348,0.02419288750718273,0.8589362873804416,1.116342922251196,0.9480805191165201,0.9892955197314064,1.0042415803653493,1.015497571145381,0.8390517336019833
2023-01-20,AAPL,137.8699951171875,56.70092814068026,-0.6721738632915617,-2.114265820335865,94.87530908552951,1912478305.7566757,3.594996861049107,12.849998474121094,55.17167520159262,10.234265174378972,-87186900.0,125.41637509183609,0.026248945001927777,0.8446250391095869,1.123385592634543,0.966942272132322,1.0079297745032798,1.0219398291049848,1.029010854550608,1.1258852028850466
2023-01-23,AAPL,141.11000061035156,61.84964323669894,-0.04370084897263382,-1.7001528260632188,88.45950048405797,1927563194.5840042,3.804283687046596,11.490005493164062,62.806166388094965,11.67299772772529,-5426600.0,192.3892803579395,0.04847926794056271,0.7431463977879041,1.1907621820767578,0.9898664356536676,1.030136141444404,1.042761131728684,1.0439380186976845,1.119929181384143
2023-01-24,AAPL,142.52999877929688,63.877002766282345,0.5624667608964842,-1.2476289086712782,95.7434896331109,1964729463.494495,3.527855464390346,12.3800048828125,72.03634030516261,14.005761163329526,61008500.0,178.152676082045,0.056875418417211665,0.7454946156283255,1.3203079008218401,0.9998309010442963,1.0385903948311679,1.0495283574592265,1.0449613827706892,0.9238655804780047
2023-01-25,AAPL,141.86000061035156,62.19751924444474,0.9775273789590244,-0.8025976511452176,92.13358671466278,2009807697.4727447,3.5371409824916293,11.1300048828125,73.12813664850277,9.442991786952359,-4790800.0,136.66050422544086,0.05442164646495277,0.7138528740123149,1.2691840395200382,0.9952259680207646,1.0321268218486905,1.0414984251027222,1.033153105770916,0.9281693215010941
2023-01-26,AAPL,143.9600067138672,65.278971368837,1.4590992631464985,-0.35025826828687434,98.50210084199193,2050559542.1581547,3.4928556169782365,10.470001220703125,80.44971612143854,10.610843999244974,49314300.0,148.0947225515069,0.06364474112117512,0.6539874603279112,1.3415132231974884,1.009761475835289,1.0451536717166419,1.0529209009200684,1.040049331358907,0.7945677508239795
2023-01-27,AAPL,145.92999267578125,67.92069472459241,1.9769211378831528,0.11517761294713122,93.19726315940763,2076911539.6432085,3.403569902692522,12.519989013671875,80.29901646053514,11.627015562611403,119870100.0,152.79593679209265,0.06655966944011237,0.6352568169030953,1.3725080368862577,1.0231062517160892,1.0566003228629115,1.0625599121215366,1.0448291297377854,1.0299501225146974
2023-01-30,AAPL,143.0,60.54260483457486,2.1263614116130043,0.517414372680306,77.86501521487264,2020008769.3724494,3.3528540475027904,8.240005493164062,73.16012190078703,7.124124740052497,55854800.0,115.45632295109381,0.04926259898527467,0.7296549020449202,1.2643807068135076,1.0025138423873832,1.0337231385694305,1.0383719146234844,1.0197971172756048,0.9447921397838137
2023-01-31,AAPL,144.2899932861328,62.475305459033066,2.322117655604359,0.8783550292651167,82.46866805333391,2082685279.1425302,3.2757110595703125,8.349990844726562,72.51274889966746,8.155302694975889,121729300.0,101.44557025098605,0.054154536936813595,0.702791036899954,1.2967734250591754,1.0113282496791465,1.0410112961122122,1.044415042016728,1.0240476480073168,0.9767522349132093
2023-02-01,AAPL,145.42999267578125,64.1466565502113,2.5399651752207717,1.2106770584562478,88.60035581307926,2125700946.992019,3.435711451939174,10.219985961914062,72.9315746126568,7.917778720600984,199392900.0,100.56557565258679,0.05014310534977666,0.7162161090436475,1.2143455576108586,1.0189325073256588,1.0468931177134901,1.0489836050628685,1.0266393043072286,1.1231841203225743
2023-02-02,AAPL,150.82000732421875,70.77462740820033,3.111670637756049,1.5908757743162083,98.15581171018916,2215734043.8272085,3.6449977329799106,15.550003051757812,74.52212549498458,10.946008986005555,317731900.0,148.5374933442941,0.05807612051660386,0.6650988248661902,1.2633746972460604,1.0555232858108425,1.0814811545224265,1.0815266891653454,1.0533326859560859,1.5300194743415365
2023-02-03,AAPL,154.5,74.27169337018032,3.8176880581778505,2.036238231088537,87.80175854146403,2276991943.6933146,4.0942840576171875,16.6300048828125,77.11352443909715,14.266690576352456,472089200.0,164.62099478139785,0.06925222570853966,0.6051986385278724,1.2247035955066947,1.0795573428060972,1.102463644742239,1.1000019874360636,1.0650053088883928,1.711654202456543
2023-02-06,AAPL,151.72999572753906,67.7045045990587,4.1063601913812136,2.4502626231470725,76.06942393387212,2264344818.0862536,4.134284973144531,10.6199951171875,70.70320993672269,12.168249379163468,402230900.0,135.4402179578039,0.05909256623635618,0.6997234278079617,1.206634569072264,1.0589520280585616,1.0786431533009604,1.07452934041936,1.0379686447798213,0.8048821078112546
2023-02-07,AAPL,154.64999389648438,70.6505717588618,4.518666016440648,2.863943301805788,88.43705668888809,2326609771.408284,4.206427437918527,12.1199951171875,71.2999723748561,12.170885162528743,485553500.0,139.71416238897868,0.05893371740692783,0.6911191699050685,1.1854307415581744,1.0776548138843807,1.0944562985763227,1.0883006484953364,1.0478248387859947,0.9664538567736165
2023-02-08,AAPL,151.9199981689453,64.70739458599598,4.572425439387928,3.205639729322216,76.42484520501195,2290694963.698353,4.277856009347098,10.05999755859375,70.4686653527987,7.660688478376174,421433400.0,117.32993529147402,0.06420727102854239,0.6665554975222614,1.2110538987757806,1.0574155319314769,1.0714767563676464,1.0641875743775933,1.0243210045639455,0.7769089017562203
2023-02-09,AAPL,150.8699951171875,62.528703300620094,4.478676305780311,3.460247044613835,66.5810775456236,2247579424.04349,4.285713195800781,6.9099884033203125,64.74206828276978,5.851397186079291,365426300.0,100.23102260411936,0.05795838268123763,0.7008335624271551,1.19066701015905,1.049076367692947,1.0609812643371204,1.0528433460624675,1.0143266283381491,0.7170151809387199
2023-02-10,AAPL,151.00999450683594,62.70899103500453,4.365355126136279,3.641268660918324,65.69731898991293,2287144388.324886,4.047854832240513,5.0800018310546875,58.644138261258014,6.450016817366838,422877000.0,75.72011588502463,0.03117576766659546,0.8300691748321115,1.1162878174911004,1.0490203089836558,1.0589830384748646,1.0500527169119733,1.0126909309974315,0.7694153097394022
2023-02-13,AAPL,153.85000610351562,66.255855073812,4.453376721009164,3.8036902729364925,80.99085952059319,2334073390.325891,4.082140241350446,10.850006103515625,58.66593408612973,6.869963134487522,485076000.0,94.40686458765487,0.03659204786827704,0.7776030736534076,1.1030624395922444,1.0673101519333472,1.0750436450838088,1.0648456857350541,1.0263078353601998,0.856855558450762
2023-02-14,AAPL,153.1999969482422,64.73815905134578,4.419736194964571,3.9268994573421083,73.97254937729689,2371606598.78271,4.029997689383371,8.910003662109375,58.61514081140819,4.981843786296221,423368400.0,79.85336650046413,0.040027743768881914,0.770825946663443,1.1300962613240861,1.0614936201176108,1.0670820432021533,1.0560979558637258,1.0182429719305066,0.8718702729984151
2023-02-15,AAPL,155.3300018310547,67.37540970093204,4.512927212846705,4.044105008443028,87.23534642967084,2428670897.480469,4.046425955636161,9.900009155273438,59.22672479822695,8.622378902835445,488942200.0,93.80453887971248,0.03776236281461332,0.7740512609451243,1.1113862692896537,1.074645174002943,1.0779045065789956,1.065752311235627,1.0268550145449624,0.9379869980148056
2023-02-16,AAPL,153.7100067138672,63.486350298034516,4.405280368929169,4.116340080540256,77.14820219893815,2376973145.661957,3.962854657854353,2.8899993896484375,52.76430668231719,6.528528564731522,420774300.0,85.5562257910787,0.031053244870767046,0.808038922588,1.1009377230341026,1.0621160794850544,1.0634402829308947,1.0508096272415652,1.0134185223153787,0.9791582939539365
2023-02-17,AAPL,152.5500030517578,60.78089366369021,4.178203143595567,4.128712693151319,69.92526422602013,2411359347.9302,3.947141374860491,-1.9499969482421875,52.83233649939825,4.895833551920595,361630200.0,49.67948097782612,0.026361362177858696,0.8311616841335595,1.0669564530674707,1.0529835364634887,1.0527630579303364,1.0399067690511077,1.004804174888036,0.8713926035124793
2023-02-21,AAPL,148.47999572753906,52.351273922302404,3.6280058369880237,4.02857132191866,44.58274901473433,2355343523.5594273,4.09571293422154,-3.25,53.05223275594751,-1.5515259800043302,302763000.0,3.638356000064607,0.02109052493892335,0.8240318289822884,1.0101154042768798,1.024390145481058,1.0235275206486023,1.0113422264707081,0.9815959866743845,0.8869268850370723
2023-02-22,AAPL,148.91000366210938,53.091489981888884,3.1898974025234565,3.8608365380396195,17.123285625983534,2368325047.802912,3.9171415056501115,-5.739990234375,47.12425578325714,-3.6181206070489482,353774300.0,-15.354352665278848,0.012825016327039735,0.8820203600841738,1.0052882685080355,1.026806027316198,1.0252571412016642,1.0133070709088128,0.9869985751729017,0.7994002158896146
2023-02-23,AAPL,149.39999389648438,53.96900232847195,2.8493854864968284,3.6585463277310617,21.917710047209674,2387370344.2554793,3.7278551374162947,-2.5200042724609375,43.30904765792138,-1.5356237373384378,402168500.0,-19.330443770837103,0.00352628705793999,0.9488407816573995,0.9283392031510483,1.0295753481961454,1.0272938442150548,1.0155147334018162,0.9918586873229106,0.7902082255524234
2023-02-24,AAPL,146.7100067138672,48.59452307306016,2.3355451447116593,3.3939460911271815,9.330871217841134,2406615251.8765635,3.308568681989397,-4.1599884033203125,30.351094378506147,-5.13416585579166,346698900.0,-79.33241087940763,-0.013842133023185385,1.0965030265596047,0.848230265596047,1.0108187897305685,1.0083939149501369,0.9974142981578387,0.9782390393169565,0.9201957767097622
2023-02-27,AAPL,147.9199981689453,50.9602105667368,2.002871316143029,3.115731136130351,20.735125557823043,2386209001.783414,3.2185679844447543,-3.089996337890625,36.55758224724906,-2.6329647500072566,391697400.0,-48.0101764703809,-0.007200041694464897,0.9864628050533534,0.8315585010611066,1.0187728516446926,1.0159389666343697,1.0052624665028385,0.9885631245217945,0.7794206932129549
2023-02-28,AAPL,147.41000366210938,49.917488449124164,1.6787213608372156,2.828329181071724,15.928391556899749,2361721870.720588,3.0514253888811385,-6.44000244140625,27.623139214334756,-2.2933595592619955,341150400.0,-67.62545822980861,-0.012243847523452105,1.0376873195115897,0.8110962086941613,1.014956640111348,1.0118642498590198,1.0016765793658557,0.9875983021300744,0.8940745714775628
2021-03-11,MSFT,237.1300048828125,,0.0,0.0,,4800070.9703144375,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
2021-03-12,MSFT,235.75,0.0,-0.030961648011810894,-0.017200915562117162,,26229124.005268104,,,,,-22653700.0,-66.66666666666765,,,,0.9971105123196357,0.9971493757030125,0.997182049167126,0.9973462975792647,0.8729437588847764
2021-03-15,MSFT,234.80999755859375,0.0,-0.0686007045079009,-0.03826640283497934,,46409956.0577077,,,,,-48688600.0,-80.69820706625057,,,,0.9954580285220158,0.9955449978977389,0.9956179674460034,0.9959820724422578,1.0019532196596286
2021-03-16,MSFT,237.7100067138672,58.43528364316301,0.020665269829805766,-0.018303099086745905,,42455315.74334664,,,,,-20596400.0,90.00568363111282,,,,1.0057448770300432,1.0057294728949178,1.005714004292397,1.0056016352739499,1.053612428918525
2021-03-17,MSFT,237.0399932861328,51.017664201093844,0.04207463285061408,-0.00034208887215762216,,55235837.45898286,,,,,-50158500.0,15.608039515392752,,,,1.0023033838940185,1.0022592559462138,1.0022198976832297,1.0019946037208776,1.07613398762888
2021-03-18,MSFT,230.72000122070312,22.283732989733167,-0.21609286092950697,-0.058822543610575234,,27441618.076370765,,,,,-84991500.0,-135.3999918398697,,,,0.9797675066667805,0.9800112389641222,0.9802220585473663,0.9813585271376867,1.1882082841038621
2021-03-19,MSFT,230.35000610351562,21.519593433427346,-0.3946974677183164,-0.14382352657462594,,10774233.886848483,,,,,-131422200.0,-121.87028773468012,,,,0.98143786499506,0.9819018879220054,0.9823002228888356,0.9843852831120312,1.3954737353446398
2021-03-22,MSFT,235.99000549316406,49.786279033317555,-0.23987383752393043,-0.16690622252224155,,32790215.27607658,,,,,-101295200.0,-8.681737995153057,,,,1.0047326138946358,1.005069512206844,1.0053477553072565,1.0066319612924928,0.9244455067453311
2021-03-23,MSFT,237.5800018310547,54.73587268809623,-0.05012609613282848,-0.13992943397709262,,9260070.31435778,,,,,-69656800.0,111.8086941128188,,,,1.0101065467141623,1.0102516951125835,1.0103562528900492,1.0106116180144253,0.9767141822891079
2021-03-24,MSFT,235.4600067138672,47.94926813535236,-0.023994419346053064,-0.1139532606813765,,-13683307.17431197,,,,,-95276900.0,36.4647982272905,,,,1.0009736554386184,1.0010856193035094,1.001161025156988,1.0012764679273605,0.8252167599667345
2021-03-25,MSFT,232.33999633789062,40.07424698392273,-0.17099508884882653,-0.1264336867510548,,-37977120.53272619,,-4.790008544921875,,,-129338800.0,-47.5239801959305,,,,0.9889275589763914,0.9891877643269937,0.9893962613444102,0.9902957747604277,1.0769800820002107
2021-03-26,MSFT,236.47999572753906,51.46502691511216,-0.04902811591338718,-0.10981021639942057,,-14768791.374265552,,0.7299957275390625,,,-103858900.0,-3.4654117649260456,,,,1.0059382428713175,1.0060854036807008,1.006188964048072,1.0064411692692117,0.8361398735949992
2021-03-29,MSFT,235.24000549316406,48.49191041786348,-0.027968506196401677,-0.09248966709059049,,-5539199.120584987,,0.4300079345703125,,-0.7970308905372215,-129086400.0,-13.379626928726957,,,,1.0006062130187352,1.0007287739929271,1.0008101140958114,1.0009496840687413,0.8549139029739538
2021-03-30,MSFT,231.85000610351562,41.44306997318686,-0.20831323963906812,-0.11672004488552339,21.367526940898912,-16808290.029675893,4.799284798758371,-5.8600006103515625,30.257939117497173,-1.6542922148396075,-153878400.0,-96.15476613274784,,,,0.9872910847224466,0.9875916996071596,0.9878350131874162,0.9889337294572043,0.8651506264846387
2021-03-31,MSFT,235.77000427246094,50.41821493542144,-0.10904336252755797,-0.11512871859770496,54.87179353418426,-16483207.176353415,4.969999040876116,-1.269989013671875,37.399649403906025,0.40884405427738674,-110254900.0,35.642955391401,0.026075530005295555,0.9001154387483843,0.8450706294788984,1.0036786128462274,1.003899725951155,1.004065788512583,1.004641664645326,1.3926557382316258
2021-04-01,MSFT,242.35000610351562,61.175329312940605,0.3667275016865119,-0.01596630061153875,96.36774952492986,7647968.370048976,5.1964263916015625,11.6300048828125,43.813185507900734,1.951957956584314,-79916900.0,194.29977890523858,0.09716931813305552,0.7936775941315617,0.9311342769805917,1.02933451993789,1.0290730869736813,1.0287953000435355,1.026767569450354,0.9739250374175058
2021-04-05,MSFT,249.07000732421875,68.65482543976445,1.1408823118045177,0.22073342587161363,95.6817109980995,35508880.413126625,5.4585691179547995,18.720001220703125,51.20564252565305,5.075098877329284,-43006300.0,283.54006492224966,0.18935524800731432,0.7049206121328789,1.0166189488203385,1.0536930463550256,1.0525647489956844,1.051503051613693,1.0451619571777004,1.1478741139777227
2021-04-06,MSFT,247.86000061035156,66.18247144699622,1.64346326789655,0.5104993531653397,89.81074215756753,30412902.63534885,5.2635683332170755,11.8699951171875,50.74086284926786,7.428917865362086,-65938200.0,228.5475823740975,0.15642181527102647,0.7626549770206933,1.0332477799784443,1.045253888612758,1.043482899093403,1.0418634449193078,1.0329145102210935,0.7504302834177669
2021-04-07,MSFT,249.89999389648438,68.25786903060728,2.1405748531212794,0.8412815266712215,95.22706478130706,40618570.35190998,5.150709969656808,12.319992065429688,56.882393116012366,8.487079346628407,-43218400.0,198.49371735768122,0.19436187605016647,0.7152967002179739,1.0758568343075252,1.050319584794616,1.0478448667964466,1.045624740872942,1.034047545041196,0.7778169837716018
2021-04-08,MSFT,253.25,71.3656365152032,2.7162593464035183,1.220650921957837,96.40984416826652,44592910.93388321,4.974282400948661,17.789993286132812,63.978087584211714,7.31386673379094,-19593200.0,205.06112324096196,0.24903952730281315,0.6379959438413085,1.2000289663018051,1.0603054326818369,1.0569815614505846,1.0540417007137397,1.0393876741377335,0.8361712407246219
2021-04-09,MSFT,255.85000610351562,73.53161129624665,3.300507867905054,1.640494686383936,99.45841641550174,67000987.427201584,5.004997253417969,23.510009765625,73.39026044852112,7.6900429883205845,4733600.0,176.11516477835505,0.2674542234844537,0.5892683203019095,1.2190668549608512,1.0668140941673625,1.0625787386250602,1.0588789599428543,1.0411789326620615,0.8818869763064688
2021-04-12,MSFT,255.91000366210938,73.58127300328051,3.717536949523719,2.058991097488457,93.37595302798152,62817431.513330676,4.739998953683036,19.430007934570312,73.36040665113289,8.68512544174569,31882300.0,153.92789538734147,0.24111043618623818,0.607746021584891,1.2522605362927481,1.0631058184809057,1.058111144838298,1.0538073006853967,1.0341517523780686,0.9868345723699445
2021-04-13,MSFT,258.489990234375,75.69325179308669,4.172169791890326,2.4841364515819793,97.50796618621483,72513890.17263524,4.612856183733259,23.249984741210938,72.96972150251355,11.255054794119305,55719800.0,144.5682956705273,0.2045196634180135,0.6348720817973336,1.1886034448294716,1.0695916282552187,1.0637168037490259,1.0587141744727562,1.0367569181698704,0.8865057891008356
2021-04-14,MSFT,255.58999633789062,69.01468186991917,4.27666243356785,2.844342673769734,87.18402786454061,54849183.20761005,4.683569771902902,23.739990234375,73.07329687196457,8.081022054977197,32648900.0,111.39997552893023,0.21091910856620438,0.5993601871360706,1.1869761988869947,1.054444130615657,1.0481149307258917,1.0428119542968302,1.020796425940301,0.8790664445785937
2021-04-15,MSFT,259.5,72.53348260996297,4.5794007042985925,3.192670224154704,98.50852280245283,70458747.73895325,4.609998430524554,23.729995727539062,81.19710849909349,10.312869384600026,58276400.0,113.41719516590125,0.2492536129557517,0.5263406886364302,1.2547261124450668,1.066794247400966,1.0596543742710864,1.0537414535007907,1.03009490419072,0.9803638420069634
2021-04-16,MSFT,260.739990234375,73.55899851373202,4.848467953745796,3.5248336724955007,99.13040194414363,91532235.64050695,4.484283447265625,18.389984130859375,81.29254221991233,12.46063548428835,83155000.0,105.75229089395587,0.2556497594366186,0.49235456018790824,1.2601150899243332,1.0681501655461931,1.0602725995439883,1.0538234514269333,1.0289589791396967,0.9595047829502757
2021-04-19,MSFT,258.739990234375,69.07896716526787,4.859689898505252,3.7924519790586624,90.98084163408646,79990770.60894714,4.394283839634487,9.66998291015625,81.20631549077281,9.74253957062725,59945700.0,93.76084569574871,0.25666685208737566,0.47561779891873873,1.2636544765789146,1.0569565291199285,1.0486648944413242,1.0419788949971622,1.0174677844234283,0.9111674712333311
2021-04-20,MSFT,258.260009765625,68.00846761863032,4.7774773823589385,3.9898388614764904,88.93090430713113,76938495.94205038,4.338570731026786,10.400009155273438,81.78068125251951,6.5648868419312905,40222800.0,80.48531564810588,0.2576927094473732,0.46427423017713665,1.2866316506626043,1.0523296581776167,1.0436757799213936,1.0368089528560993,1.012933953629487,0.8047533177311251
2021-04-21,MSFT,260.5799865722656,70.39644027580022,4.825012780003021,4.157132519578901,96.15866790751471,99567617.92365083,4.065713065011161,10.67999267578125,80.95608492737362,4.621182362220006,64253200.0,80.70487868058689,0.22630251709976643,0.5216097437530628,1.2998948076137413,1.0588468122401942,1.0496332231723315,1.0424162239505461,1.018274929530623,0.9837235378241556
