Date,Stock,Open,High,Low,Close,Volume,SMA100,SMA20,RSI
2022-12-01,MSFT,253.8699951171875,256.1199951171875,250.9199981689453,254.69000244140625,26041500,252.71569946289063,239.45999908447266,61.90485004247625
2022-12-02,MSFT,249.82000732421875,256.05999755859375,249.69000244140625,255.02000427246094,21528500,252.7386994934082,241.4984992980957,62.13125085970366
2022-12-05,MSFT,252.00999450683594,253.82000732421875,248.05999755859375,250.1999969482422,23435300,252.69989944458007,242.9389991760254,56.81967845066857
2022-12-06,MSFT,250.82000732421875,251.86000061035156,243.77999877929688,245.1199951171875,22463700,252.58389938354492,243.8014991760254,51.79401458656598
2022-12-07,MSFT,244.8300018310547,246.16000366210938,242.2100067138672,244.3699951171875,20481500,252.4850993347168,244.57649917602538,51.07573851436827
2022-12-08,MSFT,244.83999633789062,248.74000549316406,243.05999755859375,247.39999389648438,22611800,252.36379928588866,245.72099914550782,53.859669101447885
2022-12-09,MSFT,244.6999969482422,248.30999755859375,244.16000366210938,245.4199981689453,20609700,252.19529937744142,245.84299926757814,51.78593794139417
2022-12-12,MSFT,247.4499969482422,252.5399932861328,247.1699981689453,252.50999450683594,30665100,252.07199935913087,246.11299896240234,58.01908175589366
2022-12-13,MSFT,261.69000244140625,263.9200134277344,253.07000732421875,256.9200134277344,42196900,252.0375996398926,246.88149948120116,61.364845022533
2022-12-14,MSFT,257.1300048828125,262.5899963378906,254.30999755859375,257.2200012207031,35410900,252.02149978637695,247.64399948120118,61.58910178677389
2022-12-15,MSFT,253.72000122070312,254.1999969482422,247.33999633789062,249.00999450683594,35560400,251.99259979248046,248.00799942016602,52.591919357996154
2022-12-16,MSFT,248.5500030517578,249.83999633789062,243.50999450683594,244.69000244140625,86102000,251.75209991455077,248.15849990844725,48.57118419326813
2022-12-19,MSFT,244.86000061035156,245.2100067138672,238.7100067138672,240.4499969482422,29696400,251.3924998474121,248.11999969482423,44.9396952680434
2022-12-20,MSFT,239.39999389648438,242.91000366210938,238.4199981689453,241.8000030517578,25150800,251.00309997558594,248.1074996948242,46.315970006754014
2022-12-21,MSFT,241.69000244140625,245.6199951171875,240.11000061035156,244.42999267578125,23690600,250.6672998046875,248.07749938964844,48.99092782748755
2022-12-22,MSFT,241.25999450683594,241.99000549316406,233.8699951171875,238.19000244140625,28651700,250.30099975585938,247.607999420166,43.45798738018212
2022-12-23,MSFT,236.11000061035156,238.8699951171875,233.94000244140625,238.72999572753906,21207000,249.86359970092772,247.16999893188478,44.04690369943001
2022-12-27,MSFT,238.6999969482422,238.92999267578125,235.8300018310547,236.9600067138672,16688600,249.39669982910155,246.92999954223632,42.48489388738239
2022-12-28,MSFT,236.88999938964844,239.72000122070312,234.1699981689453,234.52999877929688,17457100,248.91289978027345,246.63999938964844,40.36833195139724
2022-12-29,MSFT,235.64999389648438,241.9199981689453,235.64999389648438,241.00999450683594,19770700,248.5197996520996,245.93349914550782,47.83200039781887
2022-12-30,MSFT,238.2100067138672,239.9600067138672,236.66000366210938,239.82000732421875,21938500,248.0949998474121,245.18999938964845,46.67661472136773
2023-01-03,MSFT,243.0800018310547,245.75,237.39999389648438,239.5800018310547,25740000,247.59919982910156,244.41799926757812,46.43300266057657
2023-01-04,MSFT,232.27999877929688,232.8699951171875,225.9600067138672,229.10000610351562,50623400,247.02,243.3629997253418,37.282768700958314
2023-01-05,MSFT,227.1999969482422,227.5500030517578,221.75999450683594,222.30999755859375,39585600,246.32399993896485,242.2224998474121,32.7760911389687
2023-01-06,MSFT,223.0,225.75999450683594,219.35000610351562,224.92999267578125,43613600,245.63859985351561,241.2504997253418,35.99125059644829
2023-01-09,MSFT,226.4499969482422,231.24000549316406,226.41000366210938,227.1199951171875,27369800,244.98269989013673,240.23649978637695,38.63329644813918
2023-01-10,MSFT,227.75999450683594,231.30999755859375,227.3300018310547,228.85000610351562,27033900,244.3579998779297,239.40800018310546,40.71507360505031
2023-01-11,MSFT,231.2899932861328,235.9499969482422,231.11000061035156,235.77000427246094,28669300,243.81399978637694,238.5710006713867,48.27387889050121
2023-01-12,MSFT,235.25999450683594,239.89999389648438,233.55999755859375,238.50999450683594,27269500,243.33759979248046,237.6504997253418,50.941073080029845
2023-01-13,MSFT,237.0,239.3699951171875,234.9199981689453,239.22999572753906,21333300,242.95239974975587,236.7509994506836,51.64664331805282
2023-01-17,MSFT,237.97000122070312,240.91000366210938,237.08999633789062,240.35000610351562,29831300,242.59149978637694,236.31800003051757,52.784225608603016
2023-01-18,MSFT,241.57000732421875,242.3800048828125,235.52000427246094,235.80999755859375,30028700,242.19169967651368,235.87399978637694,47.86811313099336
2023-01-19,MSFT,233.77999877929688,235.52000427246094,230.67999267578125,231.92999267578125,28623000,241.72249954223633,235.4479995727539,44.08885335203525
2023-01-20,MSFT,234.86000061035156,240.74000549316406,234.50999450683594,240.22000122070312,35389800,241.44379959106445,235.36899948120117,52.68437782841375
2023-01-23,MSFT,241.10000610351562,245.1699981689453,239.64999389648438,242.5800018310547,31934000,241.2172994995117,235.27649993896483,54.8140802722003
2023-01-24,MSFT,242.5,243.9499969482422,240.44000244140625,242.0399932861328,40234400,241.00799942016602,235.46899948120117,54.21278294145596
2023-01-25,MSFT,234.47999572753906,243.3000030517578,230.89999389648438,240.61000061035156,66526600,240.7993994140625,235.5629997253418,52.56826486605521
2023-01-26,MSFT,243.64999389648438,248.30999755859375,242.0,248.0,33454500,240.67539947509766,236.11499938964843,59.41924009987036
2023-01-27,MSFT,248.99000549316406,249.8300018310547,246.8300018310547,248.16000366210938,26498900,240.59639953613282,236.79649963378907,59.555451538582396
2023-01-30,MSFT,244.50999450683594,245.60000610351562,242.1999969482422,242.7100067138672,25867400,240.4909996032715,236.88150024414062,53.0265810861792
2023-01-31,MSFT,243.4499969482422,247.9499969482422,242.9499969482422,247.80999755859375,26541100,240.38819961547853,237.28099975585937,57.69980625349386
2023-02-01,MSFT,248.0,255.17999267578125,245.47000122070312,252.75,31259900,240.3304997253418,237.93949966430665,61.67691485591747
2023-02-02,MSFT,258.82000732421875,264.69000244140625,257.25,264.6000061035156,39940400,240.33189987182618,239.71449966430663,69.16603173880505
2023-02-03,MSFT,259.5400085449219,264.20001220703125,257.1000061035156,258.3500061035156,29077300,240.2488999938965,241.51650009155273,62.25575019417851
2023-02-06,MSFT,257.44000244140625,258.29998779296875,254.77999877929688,256.7699890136719,22518000,240.29669982910156,243.10849990844727,60.60723185950628
2023-02-07,MSFT,260.5299987792969,268.7699890136719,260.0799865722656,267.55999755859375,50841400,240.45009979248047,245.13050003051757,67.02821411033082
2023-02-08,MSFT,273.20001220703125,276.760009765625,266.2099914550781,266.7300109863281,54686000,240.66359985351562,247.0245002746582,66.13521363229934
2023-02-09,MSFT,273.79998779296875,273.9800109863281,262.79998779296875,263.6199951171875,42375100,240.85239974975585,248.41699981689453,62.761091834875145
2023-02-10,MSFT,261.5299987792969,264.0899963378906,260.6600036621094,263.1000061035156,25818500,241.03819976806642,249.64650039672853,62.189792981867015
2023-02-13,MSFT,267.6400146484375,274.6000061035156,267.1499938964844,271.32000732421875,44630900,241.32689987182619,251.2510009765625,67.26291456809915
2023-02-14,MSFT,272.6700134277344,274.9700012207031,269.2799987792969,272.1700134277344,37047900,241.65910003662108,252.84200134277344,67.74486232284417
2023-02-15,MSFT,268.32000732421875,270.7300109863281,266.17999267578125,269.32000732421875,28922400,241.94250015258788,254.5175018310547,64.3254519477198
2023-02-16,MSFT,264.0199890136719,266.739990234375,261.8999938964844,262.1499938964844,29603600,242.1848001098633,256.0285018920898,56.587057952511344
2023-02-17,MSFT,259.3900146484375,260.0899963378906,256.0,258.05999755859375,30000100,242.3909001159668,256.9205017089844,52.692948736742636
2023-02-21,MSFT,254.47999572753906,255.49000549316406,251.58999633789062,252.6699981689453,28397400,242.55350006103515,257.4250015258789,48.00455633599592
2023-02-22,MSFT,254.08999633789062,254.33999633789062,250.33999633789062,251.50999450683594,22491100,242.65789993286134,257.89850158691405,47.03461739894073
2023-02-23,MSFT,255.55999755859375,256.8399963378906,250.47999572753906,254.77000427246094,29219100,242.83059997558593,258.6065017700195,50.08687324638516
2023-02-24,MSFT,249.9600067138672,251.0,248.10000610351562,249.22000122070312,24990900,242.99380004882812,258.66750183105466,45.300656910847934
2023-02-27,MSFT,252.4600067138672,252.82000732421875,249.38999938964844,250.16000366210938,21190000,243.08800003051758,258.7675018310547,46.23771510906219
2023-02-28,MSFT,249.07000732421875,251.49000549316406,248.72999572753906,249.4199981689453,22491000,243.0933999633789,259.1030014038086,45.57578932551184
2023-03-01,MSFT,250.75999450683594,250.92999267578125,245.7899932861328,246.27000427246094,27565300,243.06410003662108,259.02600173950196,42.76905054847929
2023-03-02,MSFT,246.5500030517578,251.39999389648438,245.61000061035156,251.11000061035156,24808200,243.10730010986327,258.94400177001955,48.06172654623924
2023-03-03,MSFT,252.19000244140625,255.6199951171875,251.38999938964844,255.2899932861328,30760100,243.31779998779297,258.4785011291504,52.17523481999243
2023-03-06,MSFT,256.42999267578125,260.1199951171875,255.97999572753906,256.8699951171875,24109800,243.59399993896486,258.404500579834,53.668936563996
2023-03-07,MSFT,256.29998779296875,257.69000244140625,253.38999938964844,254.14999389648438,21473200,243.8813998413086,258.2735008239746,50.73139488393567
2023-03-08,MSFT,254.0399932861328,254.5399932861328,250.80999755859375,253.6999969482422,17340200,244.16089981079102,257.580500793457,50.241448728259236
2023-03-09,MSFT,255.82000732421875,259.55999755859375,251.5800018310547,252.32000732421875,26653400,244.34169982910157,256.86000061035156,48.68852853917105
2023-03-10,MSFT,251.0800018310547,252.7899932861328,247.60000610351562,248.58999633789062,28333900,244.54199981689453,256.1085006713867,44.66953432842292
2023-03-13,MSFT,247.39999389648438,257.9100036621094,245.72999572753906,253.9199981689453,33339700,244.705899810791,255.6495002746582,50.90577758688595
2023-03-14,MSFT,256.75,261.07000732421875,255.86000061035156,260.7900085449219,33620300,244.92879989624024,255.12300033569335,57.547446975903036
2023-03-15,MSFT,259.9800109863281,266.4800109863281,259.2099914550781,265.44000244140625,46028000,245.2183999633789,254.78649978637696,61.357985047149704
2023-03-16,MSFT,265.2099914550781,276.55999755859375,263.2799987792969,276.20001220703125,54768800,245.61890014648438,255.13050003051757,68.42147456021111
2023-03-17,MSFT,278.260009765625,283.3299865722656,276.32000732421875,279.42999267578125,69527400,245.99200012207032,255.99449996948243,70.18340784327802
2023-03-20,MSFT,276.9800109863281,277.4800109863281,269.8500061035156,272.2300109863281,43466600,246.24180023193358,256.70300064086916,61.89334628448529
2023-03-21,MSFT,274.8800048828125,275.0,269.5199890136719,273.7799987792969,34558700,246.47300018310546,257.75850067138674,62.909063176922864
2023-03-22,MSFT,273.3999938964844,281.0400085449219,272.17999267578125,272.2900085449219,34873300,246.8827001953125,258.797501373291,61.219776226750774
2023-03-23,MSFT,277.94000244140625,281.05999755859375,275.20001220703125,277.6600036621094,36610900,247.3918002319336,259.94200134277344,64.88009335625101
2023-03-24,MSFT,277.239990234375,280.6300048828125,275.2799987792969,280.57000732421875,28172000,247.8388003540039,261.5095016479492,66.71358828143924
2023-03-27,MSFT,280.5,281.4599914550781,275.5199890136719,276.3800048828125,26840200,248.28130035400392,262.82050170898435,61.7173935192119
2023-03-28,MSFT,275.7900085449219,276.1400146484375,272.04998779296875,275.2300109863281,21878600,248.75190048217775,264.1110023498535,60.38082856219294
2023-03-29,MSFT,278.9599914550781,281.1400146484375,278.4100036621094,280.510009765625,25087000,249.35600051879882,265.82300262451173,64.21288704220305
2023-03-30,MSFT,284.2300109863281,284.4599914550781,281.4800109863281,284.04998779296875,25053400,250.05400039672853,267.4700019836426,66.54896698589708
2023-03-31,MSFT,283.7300109863281,289.2699890136719,283.0,288.29998779296875,32740300,250.7231002807617,269.12050170898436,69.15245006661719
2022-05-02,AMZN,122.4010009765625,124.66799926757812,118.375,124.5,148788000,,,
2022-05-03,AMZN,124.05349731445312,126.22049713134766,122.82499694824219,124.25350189208984,79134000,,,
2022-05-04,AMZN,123.5999984741211,126.0,119.18299865722656,125.92849731445312,110746000,,,
2022-05-05,AMZN,123.0,123.4990005493164,115.07250213623047,116.40699768066406,144392000,,,
2022-05-06,AMZN,114.8499984741211,119.05049896240234,113.08149719238281,114.77249908447266,124260000,,,
2022-05-09,AMZN,111.3125,114.0,107.95700073242188,108.78900146484375,128124000,,,
2022-05-10,AMZN,111.25,112.64250183105469,107.1709976196289,108.85900115966797,105434000,,,
2022-05-11,AMZN,108.10350036621094,110.15599822998047,104.42849731445312,105.37200164794922,109704000,,,
2022-05-12,AMZN,102.75,110.78050231933594,102.40550231933594,106.93049621582031,132026000,,,
2022-05-13,AMZN,109.06900024414062,113.18399810791016,107.80000305175781,113.05500030517578,93684000,,,
2022-05-16,AMZN,113.0999984741211,113.99250030517578,110.35399627685547,110.81050109863281,74566000,,,
2022-05-17,AMZN,113.2750015258789,115.80000305175781,111.27649688720703,115.36849975585938,76448000,,,
2022-05-18,AMZN,111.43949890136719,112.85299682617188,106.2490005493164,107.11250305175781,108380000,,,
2022-05-19,AMZN,106.28050231933594,110.03399658203125,106.19300079345703,107.31900024414062,88142000,,,
2022-05-20,AMZN,109.56849670410156,109.89800262451172,105.0094985961914,107.59100341796875,99500000,,,34.60954252300244
2022-05-23,AMZN,108.46099853515625,108.81900024414062,103.94999694824219,107.55699920654297,107798000,,,34.56602669735634
2022-05-24,AMZN,104.0250015258789,105.4000015258789,101.26000213623047,104.0999984741211,102934000,,,30.383483956468723
2022-05-25,AMZN,103.65550231933594,108.17500305175781,103.6500015258789,106.7750015258789,93120000,,,36.76011770277193
2022-05-26,AMZN,107.97000122070312,112.66549682617188,107.45349884033203,111.07749938964844,93002000,,,45.41968670397744
2022-05-27,AMZN,113.55000305175781,115.18699645996094,112.62799835205078,115.14649963378906,93660000,,112.08622512817382,52.09994118131494
2022-05-31,AMZN,116.27999877929688,121.99449920654297,115.67500305175781,120.20950317382812,144634000,,111.87170028686523,58.84899147348032
2022-06-01,AMZN,122.25599670410156,125.17900085449219,120.62249755859375,121.68399810791016,127528000,,111.74322509765625,60.5905064307731
2022-06-02,AMZN,121.68399810791016,125.61000061035156,120.04499816894531,125.51100158691406,100560000,,111.7223503112793,64.75913792081506
2022-06-03,AMZN,124.19999694824219,124.4000015258789,121.04650115966797,122.3499984741211,97604000,,112.01950035095214,59.18995584484937
2022-06-06,AMZN,125.25,128.99000549316406,123.80999755859375,124.79000091552734,135269000,,112.52037544250489,61.912780342211114
2022-06-07,AMZN,122.01000213623047,124.0999984741211,120.62999725341797,123.0,85156700,,113.23092536926269,58.81271065487829
2022-06-08,AMZN,122.61000061035156,123.75,120.75,121.18000030517578,64926600,,113.84697532653809,55.755791989712336
2022-06-09,AMZN,119.98999786376953,121.30000305175781,116.0999984741211,116.1500015258789,67029800,,114.38587532043456,48.285900839502226
2022-06-10,AMZN,113.41999816894531,114.5,109.05000305175781,109.6500015258789,87266000,,114.5218505859375,40.69791362704551
2022-06-13,AMZN,104.19000244140625,106.54000091552734,101.86000061035156,103.66999816894531,99277700,,114.05260047912597,35.21505139789815
2022-06-14,AMZN,104.19000244140625,104.87999725341797,101.43000030517578,102.30999755859375,69728800,,113.62757530212403,34.09022020100389
2022-06-15,AMZN,103.86000061035156,109.05999755859375,103.52999877929688,107.66999816894531,85011100,,113.24265022277832,41.958951173025596
2022-06-16,AMZN,104.47000122070312,104.58000183105469,102.01000213623047,103.66000366210938,82186300,,113.0700252532959,38.27716762680527
2022-06-17,AMZN,102.80000305175781,106.9800033569336,102.51000213623047,106.22000122070312,99772100,,113.01507530212402,41.78888841195067
2022-06-21,AMZN,108.19999694824219,111.62999725341797,103.55999755859375,108.68000030517578,70901200,,113.06952514648438,45.02567534152516
2022-06-22,AMZN,107.43000030517578,112.12999725341797,107.0199966430664,108.94999694824219,60040100,,113.13917503356933,45.38462310901005
2022-06-23,AMZN,110.38999938964844,113.0,107.93000030517578,112.44000244140625,64345300,,113.5561752319336,49.93510214060608
2022-06-24,AMZN,112.37999725341797,116.70999908447266,111.43000030517578,116.45999908447266,69867600,,114.04042510986328,54.62480131634914
2022-06-27,AMZN,117.08999633789062,117.9800033569336,112.69999694824219,113.22000122070312,62133200,,114.14755020141601,50.5174942836229
2022-06-28,AMZN,113.5,114.8499984741211,107.04000091552734,107.4000015258789,74942900,,113.76022529602051,44.10253669026002
2022-06-29,AMZN,107.37999725341797,110.98999786376953,106.91000366210938,108.91999816894531,66375300,,113.19575004577636,46.03009700598217
2022-06-30,AMZN,108.11000061035156,108.18000030517578,102.5199966430664,106.20999908447266,97679400,,112.42205009460449,43.17167729625455
2022-07-01,AMZN,106.29000091552734,109.75,105.8499984741211,109.55999755859375,73021200,,111.62449989318847,47.510913308965364
2022-07-05,AMZN,107.5999984741211,114.08000183105469,106.31999969482422,113.5,76583700,,111.18199996948242,52.1396343853738
2022-07-06,AMZN,113.20999908447266,115.4800033569336,112.01000213623047,114.33000183105469,66958900,,110.65900001525878,53.07834676152493
2022-07-07,AMZN,113.8499984741211,116.98999786376953,113.48999786376953,116.33000183105469,57872300,,110.32550010681152,55.3508542076546
2022-07-08,AMZN,114.5999984741211,116.58000183105469,113.69000244140625,115.54000091552734,45719700,,110.0435001373291,54.23352254728554
2022-07-11,AMZN,114.08000183105469,114.30000305175781,110.87000274658203,111.75,53487600,,109.82350006103516,49.11154385161346
2022-07-12,AMZN,112.16000366210938,113.2300033569336,108.33999633789062,109.22000122070312,54280300,,109.80200004577637,45.989127553184936
2022-07-13,AMZN,107.02999877929688,111.77999877929688,106.01000213623047,110.4000015258789,61353800,,110.13850021362305,47.660537447292725
2022-07-14,AMZN,110.23999786376953,111.18000030517578,107.58000183105469,110.62999725341797,51163100,,110.55450019836425,47.99832329921939
2022-07-15,AMZN,112.5,115.58999633789062,111.58999633789062,113.55000305175781,84317800,,110.84850044250489,52.2148404005543
2022-07-18,AMZN,115.0,117.23999786376953,113.1500015258789,113.76000213623047,59115400,,111.35350036621094,52.513055150009194
2022-07-19,AMZN,115.69999694824219,118.94999694824219,114.02999877929688,118.20999908447266,60990000,,111.95300025939942,58.432929535420854
2022-07-20,AMZN,118.62000274658203,123.4800033569336,118.31999969482422,122.7699966430664,71268300,,112.65750007629394,63.459810869885686
2022-07-21,AMZN,123.19999694824219,124.8499984741211,121.26000213623047,124.62999725341797,60239900,,113.44150009155274,65.3030177366168
2022-07-22,AMZN,125.01000213623047,125.5,121.3499984741211,122.41999816894531,51463800,,113.94049987792968,61.34355791317143
2022-07-25,AMZN,122.69999694824219,123.63999938964844,120.02999877929688,121.13999938964844,50221300,,114.17449989318848,59.10817272809697
2022-07-26,AMZN,115.79000091552734,118.1500015258789,114.52999877929688,114.80999755859375,67075100,,114.25399971008301,49.50135672808169
2022-07-27,AMZN,117.30999755859375,121.9000015258789,117.16000366210938,120.97000122070312,61582000,,114.93249969482422,56.850974432491704
2022-07-28,AMZN,121.56999969482422,122.83999633789062,118.08000183105469,122.27999877929688,82245500,,115.60049972534179,58.24281798251978
2022-07-29,AMZN,134.89999389648438,137.64999389648438,132.41000366210938,134.9499969482422,148892900,,117.03749961853028,68.74409755321604
2022-08-01,AMZN,134.9600067138672,138.8300018310547,133.50999450683594,135.38999938964844,76846900,,118.32899971008301,69.03533063279673
2022-08-02,AMZN,134.72000122070312,137.44000244140625,134.08999633789062,134.16000366210938,61922400,,119.36199989318848,67.15168680771646
2022-08-03,AMZN,136.2100067138672,140.49000549316406,136.0500030517578,139.52000427246094,71827800,,120.62150001525879,70.88039788730364
2022-08-04,AMZN,140.5800018310547,143.55999755859375,139.5500030517578,142.57000732421875,70585000,,121.93350028991699,72.77424823882768
2022-08-05,AMZN,140.10000610351562,142.86000061035156,139.60000610351562,140.8000030517578,50686900,,123.19650039672851,69.93179315426552
2022-08-08,AMZN,142.0500030517578,144.22999572753906,138.2899932861328,139.41000366210938,52229000,,124.57950057983399,67.69563992714751
2022-08-09,AMZN,138.0500030517578,138.9499969482422,136.2100067138672,137.8300018310547,40434700,,126.01000061035157,65.14564143543299
2022-08-10,AMZN,142.89999389648438,144.60000610351562,141.00999450683594,142.69000244140625,54773800,,127.62450065612794,69.01226961046447
2022-08-11,AMZN,143.86000061035156,144.49000549316406,139.75999450683594,140.63999938964844,44867300,,129.12500076293946,65.70132212351893
2022-08-12,AMZN,142.0500030517578,143.57000732421875,140.1199951171875,143.5500030517578,47643500,,130.62500076293946,68.04495271509853
2022-08-15,AMZN,142.8000030517578,143.75999450683594,141.49000549316406,143.17999267578125,39014600,,132.096000289917,67.41418692597016
2022-08-16,AMZN,143.91000366210938,146.57000732421875,142.0,144.77999877929688,59102900,,133.42450027465821,68.76264928267263
2022-08-17,AMZN,142.69000244140625,143.3800048828125,140.77999877929688,142.10000610351562,48149800,,134.39100074768066,63.98632214349307
2022-08-18,AMZN,141.32000732421875,142.77000427246094,140.3800048828125,142.3000030517578,37458700,,135.27450103759764,64.1862465193438
2022-08-19,AMZN,140.47000122070312,141.11000061035156,137.91000366210938,138.22999572753906,47792800,,136.06500091552735,57.224234475255514
2022-08-22,AMZN,135.72000122070312,136.32000732421875,132.85000610351562,133.22000122070312,50461500,,136.66900100708008,50.03050040164931
2022-08-23,AMZN,133.41000366210938,134.99000549316406,132.9499969482422,133.6199951171875,36252100,,137.60950088500977,50.564832417493
2022-08-24,AMZN,132.75,135.47000122070312,132.10000610351562,133.8000030517578,38627000,,138.2510009765625,50.81970335013235
2022-08-25,AMZN,135.25999450683594,137.4199981689453,134.27999877929688,137.27999877929688,37496300,,139.0010009765625,55.58694027790729
2022-08-26,AMZN,136.5500030517578,137.8300018310547,130.5,130.75,53322700,,138.7910011291504,46.48195844978431
2022-08-29,AMZN,129.89999389648438,131.9499969482422,128.77000427246094,129.7899932861328,48101600,,138.5110008239746,45.3070132774675
2022-08-30,AMZN,131.25,132.07000732421875,126.8499984741211,128.72999572753906,49203000,,138.2395004272461,43.98494904973052
2022-08-31,AMZN,129.4499969482422,130.58999633789062,126.73999786376953,126.7699966430664,53648700,,137.60200004577638,41.56950143370526
2022-09-01,AMZN,126.0,128.02000427246094,123.66000366210938,127.81999969482422,56636100,,136.86449966430663,43.36384926952474
2022-09-02,AMZN,129.5,131.3800048828125,126.38999938964844,127.51000213623047,57429800,,136.19999961853028,42.944546759368606
2022-09-06,AMZN,127.91999816894531,128.6199951171875,124.73999786376953,126.11000061035156,43888600,,135.53499946594238,41.01567048844625
2022-09-07,AMZN,126.12000274658203,129.82000732421875,125.4000015258789,129.47999572753906,47900300,,135.1174991607666,47.16722929218701
2022-09-08,AMZN,127.72000122070312,130.27999877929688,127.0999984741211,129.82000732421875,43988500,,134.47399940490723,47.75920980646579
2022-09-09,AMZN,130.91000366210938,133.69000244140625,130.75999450683594,133.27000427246094,49387600,,134.10549964904786,53.457720168202165
2022-09-12,AMZN,134.10000610351562,136.49000549316406,134.0,136.4499969482422,53826900,,133.75049934387206,58.00490176435649
2022-09-13,AMZN,131.00999450683594,131.39999389648438,126.2699966430664,126.81999969482422,72694000,,132.93249969482423,43.988940849113966
2022-09-14,AMZN,127.36000061035156,128.83999633789062,126.33000183105469,128.5500030517578,45316800,,132.12099990844726,46.490410660747955
2022-09-15,AMZN,127.37999725341797,130.3699951171875,125.5,126.27999877929688,52887200,,131.32999954223632,43.73064757292538
2022-09-16,AMZN,122.77999877929688,123.87000274658203,120.69999694824219,123.52999877929688,115667800,,130.3914993286133,40.58732097241881
2022-09-19,AMZN,122.16000366210938,124.70999908447266,121.80000305175781,124.66000366210938,47279700,,129.7129997253418,42.41885996092494
2022-09-20,AMZN,123.3499984741211,124.4000015258789,121.13999938964844,122.19000244140625,47698400,,129.16149978637696,39.54891765773966
2022-09-21,AMZN,122.48999786376953,123.76000213623047,118.44999694824219,118.54000091552734,58498900,,128.40750007629396,35.704602872297556
2022-09-22,AMZN,117.08000183105469,118.79000091552734,116.26000213623047,117.30999755859375,55229200,121.32259017944335,127.58299980163574,34.48799608775537
2022-09-23,AMZN,116.0,116.05000305175781,112.05999755859375,113.77999877929688,65126700,121.21539016723632,126.40799980163574,31.20203861179675
2022-09-26,AMZN,113.30000305175781,117.33999633789062,113.12999725341797,115.1500015258789,62723300,121.12435516357422,125.62799987792968,33.83680440946687
2022-09-27,AMZN,117.19999694824219,118.31999969482422,113.05000305175781,114.41000366210938,60094700,121.00917022705079,124.85900039672852,33.09944226907375
2022-09-28,AMZN,114.37999725341797,118.69999694824219,113.80000305175781,118.01000213623047,55763800,121.02520027160645,124.32300071716308,39.95474618570468
2022-09-29,AMZN,115.5999984741211,116.06999969482422,113.05999755859375,114.80000305175781,58969700,121.0254753112793,123.72450103759766,36.37548761346405
2022-09-30,AMZN,114.08000183105469,116.91999816894531,112.83999633789062,113.0,59479600,121.06758529663085,122.98350105285644,34.50865350272494
2022-10-03,AMZN,113.58000183105469,116.91000366210938,112.44999694824219,115.87999725341797,50941900,121.13779525756836,122.40200080871583,39.82953725684317
2022-10-04,AMZN,119.88999938964844,123.0,119.79000091552734,121.08999633789062,62812600,121.29497520446778,122.15100059509277,48.05195138277084
2022-10-05,AMZN,118.58000183105469,121.75,117.69000244140625,120.94999694824219,48217500,121.435170211792,121.72450065612793,47.86267946548498
2022-10-06,AMZN,120.7699966430664,121.52999877929688,119.5,120.30000305175781,42253800,121.50762023925782,121.24850044250488,46.938258170219406
2022-10-07,AMZN,118.0,118.16999816894531,113.87999725341797,114.55999755859375,54678000,121.54511520385742,120.31300010681153,39.65453391319216
2022-10-10,AMZN,115.0999984741211,116.25,112.43000030517578,113.66999816894531,42339700,121.52813018798828,119.17400016784669,38.65298615730216
2022-10-11,AMZN,112.70999908447266,115.4800033569336,110.38999938964844,112.20999908447266,56432200,121.57910514831543,118.4435001373291,37.00197038646238
2022-10-12,AMZN,112.48999786376953,113.83000183105469,111.4000015258789,112.9000015258789,45728700,121.63491516113281,117.66100006103515,38.3423803646528
2022-10-13,AMZN,107.87999725341797,113.44000244140625,105.3499984741211,112.52999877929688,86868100,121.6843051147461,116.97350006103515,37.87698178360247
2022-10-14,AMZN,114.0999984741211,114.95999908447266,106.5999984741211,106.9000015258789,67737300,121.67773513793945,116.14200019836426,31.59312247150718
2022-10-17,AMZN,110.11000061035156,114.19000244140625,110.08999633789062,113.79000091552734,62782000,121.77463516235352,115.59850006103515,43.86661132472605
2022-10-18,AMZN,119.05999755859375,119.5199966430664,114.79000091552734,116.36000061035156,65607400,121.87048515319825,115.30699996948242,47.640283125026684
2022-10-19,AMZN,114.70999908447266,116.58999633789062,113.22000122070312,115.06999969482422,47198100,121.91041015625,115.13349990844726,45.96974426095806
2022-10-20,AMZN,113.83000183105469,118.23999786376953,113.51000213623047,115.25,48795100,121.9114451599121,115.03050003051757,46.25295177641676
2022-10-21,AMZN,114.79000091552734,119.58999633789062,114.5,119.31999969482422,55660500,121.90255012512208,115.30750007629395,52.336531608901424
2022-10-24,AMZN,119.9800033569336,120.38999938964844,116.56999969482422,119.81999969482422,49531500,121.8839101409912,115.5409999847412,53.039758111881575
2022-10-25,AMZN,119.6500015258789,121.31999969482422,118.94999694824219,120.5999984741211,50934600,121.83480010986328,115.85049972534179,54.17559258977684
2022-10-26,AMZN,116.0,119.3499984741211,114.76000213623047,115.66000366210938,68802300,121.76790016174317,115.73299980163574,46.503897583236615
2022-10-27,AMZN,113.91999816894531,114.12000274658203,109.7699966430664,110.95999908447266,129605400,121.62960014343261,115.54099960327149,40.61148675654166
2022-10-28,AMZN,97.91000366210938,103.95999908447266,97.66000366210938,103.41000366210938,223133400,121.4337001800537,115.06149978637696,33.30999880096304
2022-10-31,AMZN,103.55999755859375,104.87000274658203,100.73999786376953,102.44000244140625,99251400,121.24630020141602,114.38950004577637,32.50150584035133
